id, title, year, length, rating, rating_votes, poster, plot, trailer, cast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tt1194417,Casino Jack ,2010,1h 48min,6.2,16363,https://m.media-amazon.com/images/M/MV5BMTM2NzQ4NDE2M15BMl5BanBnXkFtZTcwNDM0NzcwNA@@.jpg,A hot shot Washington DC lobbyist and his protégé go down hard as their schemes to peddle influence lead to corruption and murder.,{'id': 'vi402888985', 'link': 'https://www.imdb.com/videoplayer/vi402888985'},[{'actor': 'Kevin Spacey', 'actor_id': 'nm0000228', 'character': 'Jack Abramoff'}, {'actor': 'Ruth Marshall', 'actor_id': 'nm0551154', 'character': 'Susan Schmidt'}, {'actor': 'Graham Greene', 'actor_id': 'nm0001295', 'character': 'Bernie Sprague'}, {'actor': 'Hannah Endicott-Douglas', 'actor_id': 'nm1754070', 'character': 'Sarah Abramoff'}, {'actor': 'Barry Pepper', 'actor_id': 'nm0001608', 'character': 'Michael Scanlon'}, {'actor': 'John Robinson', 'actor_id': 'nm0732758', 'character': 'Federal Agent Patterson'}, {'actor': 'Jason Weinberg', 'actor_id': 'nm0918121', 'character': 'Snake'}, {'actor': 'Spencer Garrett', 'actor_id': 'nm0308208', 'character': 'Tom DeLay'}, {'actor': 'Yok Come Ho', 'actor_id': 'nm4215323', 'character': 'Asian Factory Worker'}, {'actor': 'Anna Hardwick', 'actor_id': 'nm2086925', 'character': 'Lobbyist #2'}, {'actor': 'John David Whalen', 'actor_id': 'nm2592244', 'character': 'Kevin Ring'}, {'actor': 'Matt Gordon', 'actor_id': 'nm0330438', 'character': 'Bill'}, {'actor': 'Jeffrey R. Smith', 'actor_id': 'nm0808670', 'character': 'Grover Norquist'}, {'actor': 'Christian Campbell', 'actor_id': 'nm0132301', 'character': 'Ralph Reed'}, {'actor': 'Eric Schweig', 'actor_id': 'nm0777760', 'character': 'Chief Poncho'}],[['Runtime', '1 hr 48 min (108 min)'], ['Sound Mix', 'Dolby Digital'], ['Color', 'Color'], ['Aspect Ratio', '2.35 : 1'], ['Camera', 'Red One Camera'], ['Laboratory', 'DeLuxe, Toronto, Canada'], ['Film Length', '2,978 m (Portugal)'], ['Negative Format', 'Redcode RAW'], ['Cinematographic Process', 'Digital Intermediate (2K) (master format) <br> Redcode RAW (4K) (source format)'], ['Printed Film Format', '35 mm']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tt1405365,Celeste & Jesse Forever ,2012,1h 32min,6.6,28029,https://m.media-amazon.com/images/M/MV5BMTM0Mzk3MTY1N15BMl5BanBnXkFtZTcwNDcwNTg5Nw@@.jpg,A divorcing couple tries to maintain their friendship while they both pursue other people.,{'id': 'vi3209208345', 'link': 'https://www.imdb.com/videoplayer/vi3209208345'},[{'actor': 'Rashida Jones', 'actor_id': 'nm0429069', 'character': 'Celeste'}, {'actor': 'Andy Samberg', 'actor_id': 'nm1676221', 'character': 'Jesse'}, {'actor': 'Ari Graynor', 'actor_id': 'nm0310966', 'character': 'Beth'}, {'actor': 'Eric Christian Olsen', 'actor_id': 'nm0647638', 'character': 'Tucker'}, {'actor': 'Rob Huebel', 'actor_id': 'nm1097364', 'character': 'Business Man'}, {'actor': 'Elijah Wood', 'actor_id': 'nm0000704', 'character': 'Scott'}, {'actor': 'Shira Lazar', 'actor_id': 'nm2782495', 'character': 'Shira Lazar'}, {'actor': 'Will McCormack', 'actor_id': 'nm0566489', 'character': 'Skillz'}, {'actor': 'Kate Krieger', 'actor_id': 'nm2237727', 'character': 'Yogurt Girl'}, {'actor': 'Matthias Steiner', 'actor_id': 'nm3124819', 'character': 'Matthias Steiner'}, {'actor': 'Andreas Beckett', 'actor_id': 'nm0624608', 'character': 'German Announcer'}, {'actor': 'Chris Messina', 'actor_id': 'nm0582149', 'character': 'Paul'}, {'actor': 'Rebecca Dayan', 'actor_id': 'nm3266168', 'character': 'Veronica'}, {'actor': 'Emma Roberts', 'actor_id': 'nm0731075', 'character': 'Riley'}, {'actor': 'Janel Parrish', 'actor_id': 'nm0663546', 'character': 'Savannah'}],[['Runtime', '1 hr 32 min (92 min) (USA)'], ['Sound Mix', 'Dolby Digital'], ['Color', 'Color'], ['Aspect Ratio', '2.35 : 1'], ['Camera', 'Arri Alexa, Zeiss Ultra Prime and Angenieux Optimo Lenses'], ['Negative Format', 'Digital'], ['Cinematographic Process', 'Digital Intermediate (2K) (master format) <br> ProRes 4:4:4 (1080p/24) (source format)'], ['Printed Film Format', '35 mm (anamorphic) <br> D-Cinema']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tt0264472,Changing Lanes ,2002,1h 38min,6.4,64562,https://m.media-amazon.com/images/M/MV5BYjNiMGEwZTAtNDc4Yy00MjcwLWE4ODktNzdkNGEwY2Q0NWIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,The story of what happens one day in New York City, when a young lawyer and a businessman share a small automobile accident on F.D.R. Drive, and their mutual road rage escalates into a feud.,{'id': 'vi1824325913', 'link': 'https://www.imdb.com/videoplayer/vi1824325913'},[{'actor': 'Ben Affleck', 'actor_id': 'nm0000255', 'character': 'Gavin Banek'}, {'actor': 'Samuel L. Jackson', 'actor_id': 'nm0000168', 'character': 'Doyle Gipson'}, {'actor': 'Kim Staunton', 'actor_id': 'nm0823940', 'character': 'Valerie Gipson'}, {'actor': 'Toni Collette', 'actor_id': 'nm0001057', 'character': 'Michelle'}, {'actor': 'Sydney Pollack', 'actor_id': 'nm0001628', 'character': 'Stephen Delano'}, {'actor': 'Tina Sloan', 'actor_id': 'nm0806022', 'character': 'Mrs. Delano'}, {'actor': 'Richard Jenkins', 'actor_id': 'nm0420955', 'character': 'Walter Arnell'}, {'actor': 'Akil Walker', 'actor_id': 'nm1161146', 'character': 'Stephen Gipson'}, {'actor': 'Cole Hawkins', 'actor_id': 'nm0370097', 'character': 'Danny Gipson'}, {'actor': 'Ileen Getz', 'actor_id': 'nm0315286', 'character': 'Ellen'}, {'actor': 'Jennifer Dundas', 'actor_id': 'nm0242177', 'character': 'Mina Dunne'}, {'actor': 'Matt Malloy', 'actor_id': 'nm0540164', 'character': 'Ron Cabot'}, {'actor': 'Amanda Peet', 'actor_id': 'nm0001605', 'character': 'Cynthia Delano Banek'}, {'actor': 'Myra Lucretia Taylor', 'actor_id': 'nm0852939', 'character': 'Judge Frances Abarbanel'}, {'actor': 'Bruce Altman', 'actor_id': 'nm0022883', 'character': 'Terry Kaufman'}],[['Runtime', '1 hr 38 min (98 min) <br> 1 hr 31 min (91 min) (TV) (Turkey)'], ['Sound Mix', 'DTS | Dolby Digital'], ['Color', 'Color'], ['Aspect Ratio', '2.35 : 1'], ['Camera', 'Panaflex Camera and Lenses by Panavision'], ['Laboratory', 'DeLuxe, Hollywood (CA), USA (prints) <br> Technicolor, New York (NY), USA (dailies)'], ['Film Length', '2,700 m (Sweden)'], ['Negative Format', '35 mm (Kodak)'], ['Cinematographic Process', 'Super 35'], ['Printed Film Format', '35 mm (anamorphic) (Kodak)']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tt0824747,Changeling ,2008,2h 21min,7.7,227278,https://m.media-amazon.com/images/M/MV5BOTA1Mzg3NjIxNV5BMl5BanBnXkFtZTcwNzU2NTc5MQ@@.jpg,Grief-stricken mother Christine Collins (Angelina Jolie) takes on the L.A.P.D. to her own detriment when it tries to pass off an obvious impostor as her missing child.,{'id': 'vi3944284185', 'link': 'https://www.imdb.com/videoplayer/vi3944284185'},[{'actor': 'Angelina Jolie', 'actor_id': 'nm0001401', 'character': 'Christine Collins'}, {'actor': 'Gattlin Griffith', 'actor_id': 'nm1072959', 'character': 'Walter Collins'}, {'actor': 'Michelle Gunn', 'actor_id': 'nm1162421', 'character': 'Sandy'}, {'actor': 'Jan Devereaux', 'actor_id': 'nm0222341', 'character': 'Operator'}, {'actor': 'Erica Grant', 'actor_id': 'nm0335389', 'character': 'Operator'}, {'actor': 'Antonia Bennett', 'actor_id': 'nm2584219', 'character': 'Operator'}, {'actor': 'Kerri Randles', 'actor_id': 'nm0709839', 'character': 'Operator'}, {'actor': 'Frank Wood', 'actor_id': 'nm0939703', 'character': 'Ben Harris'}, {'actor': 'Morgan Eastwood', 'actor_id': 'nm1765859', 'character': 'Girl on Tricycle'}, {'actor': 'Madison Hodges', 'actor_id': 'nm3154712', 'character': 'Neighborhood Girl'}, {'actor': 'John Malkovich', 'actor_id': 'nm0000518', 'character': 'Rev. Gustav Briegleb'}, {'actor': 'Colm Feore', 'actor_id': 'nm0272173', 'character': 'Chief James E. Davis'}, {'actor': 'Devon Conti', 'actor_id': 'nm2797192', 'character': 'Arthur Hutchins'}, {'actor': 'Ric Sarabia', 'actor_id': 'nm0002878', 'character': 'Man at Diner'}, {'actor': 'J.P. Bumstead', 'actor_id': 'nm0120318', 'character': 'Cook'}],[['Runtime', '2 hr 21 min (141 min)'], ['Sound Mix', 'SDDS | Dolby Digital | DTS'], ['Color', 'Color | <br> Black and White (opening and end sequence)'], ['Aspect Ratio', '2.39 : 1'], ['Camera', 'Panavision Panaflex Lightweight, Panavision C-Series Lenses <br> Panavision Panaflex Millennium XL2, Panavision C-Series Lenses <br> Panavision Panaflex Platinum, Panavision C-Series Lenses'], ['Laboratory', 'Technicolor Digital Intermediates (digital intermediate) <br> Technicolor, Los Angeles (CA), USA'], ['Film Length', '3,912 m (Portugal, 35 mm) <br> 3,945 m (Finland)'], ['Negative Format', '35 mm (Kodak Vision 500T 5279)'], ['Cinematographic Process', 'Digital Intermediate (2K) (master format) <br> Panavision (anamorphic) (source format)'], ['Printed Film Format', '35 mm (Kodak Vision 2383) <br> D-Cinema']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tt0472062,Charlie Wilson's War ,2007,1h 42min,7,104150,https://m.media-amazon.com/images/M/MV5BMTgwMDgwMDc4MF5BMl5BanBnXkFtZTYwOTU3MDM4._V1_UX182_CR0,0,182,268_AL_.jpg,A drama based on a Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets have some unforeseen and long-reaching effects.,{'id': 'vi95551769', 'link': 'https://www.imdb.com/videoplayer/vi95551769'},[{'actor': 'Tom Hanks', 'actor_id': 'nm0000158', 'character': 'Charlie Wilson'}, {'actor': 'Amy Adams', 'actor_id': 'nm0010736', 'character': 'Bonnie Bach'}, {'actor': 'Julia Roberts', 'actor_id': 'nm0000210', 'character': 'Joanne Herring'}, {'actor': 'Philip Seymour Hoffman', 'actor_id': 'nm0000450', 'character': 'Gust Avrakotos'}, {'actor': 'Terry Bozeman', 'actor_id': 'nm0102462', 'character': 'CIA Award Presenter'}, {'actor': 'Brian Markinson', 'actor_id': 'nm0548498', 'character': 'Paul Brown'}, {'actor': 'Jud Tylor', 'actor_id': 'nm0878954', 'character': 'Crystal Lee'}, {'actor': 'Hilary Angelo', 'actor_id': 'nm0759350', 'character': 'Kelly'}, {'actor': 'Cyia Batten', 'actor_id': 'nm0061347', 'character': 'Stacey'}, {'actor': 'Kirby Mitchell', 'actor_id': 'nm0593510', 'character': 'Stoned Guy'}, {'actor': 'Ed Regine', 'actor_id': 'nm0716628', 'character': 'Limo Driver'}, {'actor': 'Daniel Eric Gold', 'actor_id': 'nm1896045', 'character': 'Donnelly'}, {'actor': 'Emily Blunt', 'actor_id': 'nm1289434', 'character': 'Jane Liddle'}, {'actor': 'Peter Gerety', 'actor_id': 'nm0314253', 'character': 'Larry Liddle'}, {'actor': 'Wynn Everett', 'actor_id': 'nm1570774'," 'character': ""Receptionist - Charlie's Angels""}]",[['Runtime', '1 hr 42 min (102 min)'], ['Sound Mix', 'SDDS | DTS | Dolby Digital'], ['Color', 'Color'], ['Aspect Ratio', '1.85 : 1'], ['Camera', 'Panavision Panaflex Millennium XL, Panavision Primo and Angenieux Optimo Lenses <br> Panavision Panaflex Platinum, Panavision Primo and Angenieux Optimo Lenses'], ['Laboratory', 'DeLuxe, Hollywood (CA), USA <br> EFILM Digital Laboratories, Hollywood (CA), USA (digital intermediate)'], ['Film Length', '2,788 m (Sweden) <br> 2,809 m (Portugal, 35 mm)'], ['Negative Format', '35 mm (Kodak Vision2 50D 5201, Vision2 250D 5205, Vision2 500T 5218)'], ['Cinematographic Process', 'Digital Intermediate (4K) (master format) <br> Super 35 (source format)'], ['Printed Film Format', '35 mm (spherical) (Kodak Vision 2383) <br> D-Cinema']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tt0892255,Che: Part One ,2008,2h 14min,7.2,42867,https://m.media-amazon.com/images/M/MV5BM2JiNjE4YjItNTFhNS00ZmYyLWEwNzctNzJmYzNiYWYzOGM3XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,In 1956, Ernesto 'Che' Guevara and a band of Castro-led Cuban exiles mobilize an army to topple the regime of dictator Fulgencio Batista.,{'id': '', 'link': ''},[{'actor': 'Julia Ormond', 'actor_id': 'nm0000566', 'character': 'Lisa Howard'}, {'actor': 'Benicio Del Toro', 'actor_id': 'nm0001125', 'character': 'Ernesto Che Guevara'}, {'actor': 'Oscar Isaac', 'actor_id': 'nm1209966', 'character': 'Interpreter (as Óscar Isaac)'}, {'actor': 'Pablo Guevara', 'actor_id': 'nm1206875', 'character': 'Dinner Guest #1'}, {'actor': 'Franklin Díaz', 'actor_id': 'nm3180279', 'character': 'Dinner Guest #2'}, {'actor': 'Armando Suárez Cobián', 'actor_id': 'nm3183206', 'character': 'Dinner Guest #3'}, {'actor': 'Rodrigo Santoro', 'actor_id': 'nm0763928', 'character': 'Raúl Castro'}, {'actor': 'María Isabel Díaz Lago', 'actor_id': 'nm0246681', 'character': 'María Antonia (as María Isabel Díaz)'}, {'actor': 'Demián Bichir', 'actor_id': 'nm0065007', 'character': 'Fidel Castro'}, {'actor': 'Mateo Gómez', 'actor_id': 'nm0351202', 'character': 'Cuban Diplomat #1'}, {'actor': 'Ramon Fernandez', 'actor_id': 'nm1771714', 'character': 'Héctor (as Ramón Fernández)'}, {'actor': 'Yul Vazquez', 'actor_id': 'nm0891485', 'character': 'Alejandro Ramírez (as Yul Vázquez)'}, {'actor': 'Jose Caro', 'actor_id': 'nm1438350', 'character': 'Esteban (as José Caro)'}, {'actor': 'Pedro Adorno', 'actor_id': 'nm3183063', 'character': 'Epifanío Díaz'}, {'actor': 'Jsu Garcia', 'actor_id': 'nm0006987', 'character': 'Jorge Sotús (as Jsu García)'}],[['Runtime', '2 hr 14 min (134 min)'], ['Sound Mix', 'DTS | Dolby Digital | SDDS'], ['Color', 'Color | <br> Black and White'], ['Aspect Ratio', '2.35 : 1'], ['Camera', 'Aaton 16 mm Cameras <br> Panavision Cameras and Lenses <br> Red One Camera and Lenses'], ['Laboratory', 'Technicolor, USA'], ['Film Length', '3,591 m (Sweden) <br> 3,642 m (Portugal, 35 mm)'], ['Negative Format', '16 mm (Kodak) <br> 35 mm (Kodak) <br> Redcode RAW'], ['Cinematographic Process', 'Digital Intermediate (4K) (master format) <br> Panavision (anamorphic) (source format) <br> Redcode RAW (4K) (source format) <br> Super 16 (source format)'], ['Printed Film Format', '35 mm (partial blow-up)']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tt0367594,Charlie and the Chocolate Factory ,2005,1h 55min,6.6,402469,https://m.media-amazon.com/images/M/MV5BNjcxMjg1Njg2NF5BMl5BanBnXkFtZTcwMjQ4NzMzMw@@.jpg,A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.,{'id': 'vi2824447001', 'link': 'https://www.imdb.com/videoplayer/vi2824447001'},[{'actor': 'Johnny Depp', 'actor_id': 'nm0000136', 'character': 'Willy Wonka'}, {'actor': 'Freddie Highmore', 'actor_id': 'nm0383603', 'character': 'Charlie Bucket'}, {'actor': 'David Kelly', 'actor_id': 'nm0446303', 'character': 'Grandpa Joe'}, {'actor': 'Helena Bonham Carter', 'actor_id': 'nm0000307', 'character': 'Mrs. Bucket'}, {'actor': 'Noah Taylor', 'actor_id': 'nm0852965', 'character': 'Mr. Bucket'}, {'actor': 'Missi Pyle', 'actor_id': 'nm0701512', 'character': 'Mrs. Beauregarde'}, {'actor': 'James Fox', 'actor_id': 'nm0289038', 'character': 'Mr. Salt'}, {'actor': 'Deep Roy', 'actor_id': 'nm0746989', 'character': 'Oompa Loompa'}, {'actor': 'Christopher Lee', 'actor_id': 'nm0000489', 'character': 'Dr. Wonka'}, {'actor': 'Adam Godley', 'actor_id': 'nm0324134', 'character': 'Mr. Teavee'}, {'actor': 'Franziska Troegner', 'actor_id': 'nm0873292', 'character': 'Mrs. Gloop'}, {'actor': 'AnnaSophia Robb', 'actor_id': 'nm1455681', 'character': 'Violet Beauregarde'}, {'actor': 'Julia Winter', 'actor_id': 'nm1601297', 'character': 'Veruca Salt'}, {'actor': 'Jordan Fry', 'actor_id': 'nm1627748', 'character': 'Mike Teavee'}, {'actor': 'Philip Wiegratz', 'actor_id': 'nm1640118', 'character': 'Augustus Gloop'}],[['Runtime', '1 hr 55 min (115 min)'], ['Sound Mix', 'DTS-ES | Dolby Digital EX | SDDS | Sonics-DDP (IMAX version) | DTS (DTS HD Master Audio 5.1) (5.1 Surround) | Dolby Digital (Dolby Digital 5.1) (5.1 Surround) | SDDS (8 channels) (5.1 Surround)'], ['Color', 'Color'], ['Aspect Ratio', '1.85 : 1'], ['Camera', 'Arriflex 435, Panavision Primo Lenses <br> Panavision Panaflex Millennium XL, Panavision Primo Lenses <br> Panavision Panaflex Platinum, Panavision Primo Lenses'], ['Laboratory', 'Technicolor'], ['Negative Format', '35 mm (Kodak Vision2 200T 5217, Vision2 500T 5218)'], ['Cinematographic Process', 'Digital Intermediate (2K) (master format) <br> Super 35 (source format)'], ['Printed Film Format', '35 mm (spherical) (Kodak Vision 2383) <br> 70 mm (horizontal) (IMAX DMR blow-up) (Kodak Vision 2383)']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tt6333054,Chasing Coral ,2017,1h 33min,8.1,3479,https://m.media-amazon.com/images/M/MV5BOTkwMGM3MzgtOGVlMy00ZGY1LWEwNTYtM2E2NzhhYTAyYTVkL2ltYWdlXkEyXkFqcGdeQXVyMTE1NjQzNDI@.jpg,Coral reefs around the world are vanishing at an unprecedented rate. A team of divers, photographers and scientists set out on a thrilling ocean adventure to discover why and to reveal the underwater mystery to the world.,{'id': 'vi4107516185', 'link': 'https://www.imdb.com/videoplayer/vi4107516185'},[{'actor': 'Andrew Ackerman', 'actor_id': 'nm10148039', 'character': 'Himself'}, {'actor': 'Pim Bongaerts', 'actor_id': 'nm8769013', 'character': 'Himself - Additional Featured Scientist'}, {'actor': 'Neal Cantin', 'actor_id': 'nm8769016', 'character': 'Himself - Additional Featured Scientist'}, {'actor': 'Phil Dustan', 'actor_id': 'nm8768986', 'character': 'Himself - Scientific Advisor'}, {'actor': 'Mark Eakin', 'actor_id': 'nm9009203', 'character': 'Himself - Chief Scientific Advisor'}, {'actor': 'Ruth Gates', 'actor_id': 'nm8768983', 'character': 'Herself - Scientific Advisor'}, {'actor': 'Manuel González-Rivero', 'actor_id': 'nm8769012', 'character': 'Himself - Additional Featured Scientist'}, {'actor': 'Ove Hoegh-Guldberg', 'actor_id': 'nm1877308', 'character': 'Himself - Chief Scientific Advisor'}, {'actor': 'Joanie Kleypas', 'actor_id': 'nm8768987', 'character': 'Herself - Scientific Advisor'}, {'actor': 'Justin Marshall', 'actor_id': 'nm8768984', 'character': 'Himself - Scientific Advisor'}, {'actor': 'Trevor Mendelow', 'actor_id': 'nm8769049', 'character': 'Himself'}, {'actor': 'Rupert Ormond', 'actor_id': 'nm8769014', 'character': 'Himself - Additional Featured Scientist'}, {'actor': 'James Porter', 'actor_id': 'nm8768985', 'character': 'Himself - Scientific Advisor'}, {'actor': 'Morgan Pratchett', 'actor_id': 'nm8769010', 'character': 'Himself - Additional Featured Scientist'}, {'actor': 'Zackery Rago', 'actor_id': 'nm8713430', 'character': 'Himself'}],[['Runtime', '1 hr 33 min (93 min)'], ['Color', 'Color (ACES)'], ['Camera', 'Go Pro <br> Panasonic GH4 <br> Red Dragon (Main Camera)'], ['Cinematographic Process', 'Digital Intermediate (4K) (master format) <br> Dolby Vision <br> HDR10']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tt2883512,Chef ,2014,1h 54min,7.3,181597,https://m.media-amazon.com/images/M/MV5BMTY5NTYzNTA1M15BMl5BanBnXkFtZTgwODIwODU1MTE@.jpg,A head chef quits his restaurant job and buys a food truck in an effort to reclaim his creative promise, while piecing back together his estranged family.,{'id': 'vi3075386649', 'link': 'https://www.imdb.com/videoplayer/vi3075386649'},[{'actor': 'Jon Favreau', 'actor_id': 'nm0269463', 'character': 'Carl Casper'}, {'actor': 'John Leguizamo', 'actor_id': 'nm0000491', 'character': 'Martin'}, {'actor': 'Bobby Cannavale', 'actor_id': 'nm0134072', 'character': 'Tony'}, {'actor': 'Emjay Anthony', 'actor_id': 'nm3492402', 'character': 'Percy'}, {'actor': 'Scarlett Johansson', 'actor_id': 'nm0424060', 'character': 'Molly'}, {'actor': 'Dustin Hoffman', 'actor_id': 'nm0000163', 'character': 'Riva'}, {'actor': 'Sofía Vergara', 'actor_id': 'nm0005527', 'character': 'Inez'}, {'actor': 'Oliver Platt', 'actor_id': 'nm0001624', 'character': 'Ramsey Michel'}, {'actor': 'Amy Sedaris', 'actor_id': 'nm0781238', 'character': 'Jen'}, {'actor': 'Robert Downey Jr.', 'actor_id': 'nm0000375', 'character': 'Marvin'}, {'actor': 'Russell Peters', 'actor_id': 'nm0992289', 'character': 'Miami Cop'}, {'actor': 'Chase Grimm', 'actor_id': 'nm6418381', 'character': 'Vendor'}, {'actor': 'Will Schutze', 'actor_id': 'nm3561592', 'character': 'Mr. Bonetangles'}, {'actor': 'Gloria Sandoval', 'actor_id': 'nm0762121', 'character': 'Flora'}, {'actor': 'Jose C. Hernandez', 'actor_id': 'nm6418382'," 'character': ""Abuelito (as Jose C. Hernandez 'Perico')""}]",[['Runtime', '1 hr 54 min (114 min)'], ['Sound Mix', 'Dolby Digital'], ['Color', 'Color'], ['Aspect Ratio', '2.35 : 1'], ['Camera', 'Arri Alexa Plus 4:3, Panavision C- and E-Series Lenses'], ['Laboratory', 'FotoKem Laboratory, Burbank (CA), USA (35 mm laboratory services) <br> Modern VideoFilm, Burbank (CA), USA (dailies)'], ['Negative Format', 'SxS ProRes 4:4:4 (2K)'], ['Cinematographic Process', 'Digital Intermediate (2K) (master format) <br> Panavision (anamorphic) (source format)'], ['Printed Film Format', '35 mm <br> D-Cinema']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tt0120630,Chicken Run ,2000,1h 24min,7,168767,https://m.media-amazon.com/images/M/MV5BNDgxNjZlZDYtZGJmZC00Mjg0LWEwYzctYWQ0MWFjNTM3ZmM4XkEyXkFqcGdeQXVyNTM5NzI0NDY@.jpg,When a cockerel apparently flies into a chicken farm, the chickens see him as an opportunity to escape their evil owners.,{'id': 'vi2053636121', 'link': 'https://www.imdb.com/videoplayer/vi2053636121'},[{'actor': 'Phil Daniels', 'actor_id': 'nm0200057', 'character': 'Fetcher'}, {'actor': 'Lynn Ferguson', 'actor_id': 'nm0272521', 'character': 'Mac'}, {'actor': 'Mel Gibson', 'actor_id': 'nm0000154', 'character': 'Rocky'}, {'actor': 'Tony Haygarth', 'actor_id': 'nm0371304', 'character': 'Mr. Tweedy'}, {'actor': 'Jane Horrocks', 'actor_id': 'nm0001363', 'character': 'Babs'}, {'actor': 'Miranda Richardson', 'actor_id': 'nm0001669', 'character': 'Mrs. Tweedy'}, {'actor': 'Julia Sawalha', 'actor_id': 'nm0768018', 'character': 'Ginger'}, {'actor': 'Timothy Spall', 'actor_id': 'nm0001758', 'character': 'Nick'}, {'actor': 'Imelda Staunton', 'actor_id': 'nm0001767', 'character': 'Bunty'}, {'actor': 'Benjamin Whitrow', 'actor_id': 'nm0926368', 'character': 'Fowler'}],[['Runtime', '1 hr 24 min (84 min)'], ['Sound Mix', 'Dolby Digital EX | SDDS | DTS-ES | DTS (Digital DTS Sound)'], ['Color', 'Color (Technicolor)'], ['Aspect Ratio', '1.85 : 1'], ['Camera', 'Mitchell BNC, Canon K35, Cooke Cinetal and Varotal Lenses'], ['Laboratory', 'Technicolor, London, UK'], ['Film Length', '2,399 m (Spain)'], ['Negative Format', '35 mm (Fuji Super F-125T 8532)'], ['Cinematographic Process', 'Digital Intermediate (2K) (master format) <br> Spherical (source format)'], ['Printed Film Format', '35 mm (Kodak Vision 2383)']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
